run_id,stage,model,topic_index,metric,score
20250921-205356,no_stopwords,HDP1,10,u_mass,-19.57234507186521
20250921-205356,no_stopwords,HDP1,11,u_mass,-19.696221512491086
20250921-205356,no_stopwords,HDP1,12,u_mass,-19.801351671816867
20250921-205356,no_stopwords,HDP1,13,u_mass,-19.369309448308083
20250921-205356,no_stopwords,HDP1,14,u_mass,-20.06389213187661
20250921-205356,no_stopwords,HDP1,15,u_mass,-19.933554196825032
20250921-205356,no_stopwords,HDP1,16,u_mass,-18.450898945283587
20250921-205356,no_stopwords,HDP1,17,u_mass,-18.837697501936553
20250921-205356,no_stopwords,HDP1,18,u_mass,-19.563792598496697
20250921-205356,no_stopwords,HDP1,19,u_mass,-19.390531808221063
20250921-205356,no_stopwords,HDP1,20,u_mass,-19.794762320208765
20250921-205356,no_stopwords,HDP1,21,u_mass,-18.6956074105261
20250921-205356,no_stopwords,HDP1,22,u_mass,-18.613884854322844
20250921-205356,no_stopwords,HDP1,23,u_mass,-18.729469417824323
20250921-205356,no_stopwords,HDP1,24,u_mass,-18.208043294989114
20250921-205356,no_stopwords,HDP1,0,c_npmi,-0.47511563987516137
20250921-205356,no_stopwords,HDP1,1,c_npmi,-0.4536627164243903
20250921-205356,no_stopwords,HDP1,2,c_npmi,-0.4521623936403885
20250921-205356,no_stopwords,HDP1,3,c_npmi,-0.43490292014770643
20250921-205356,no_stopwords,HDP1,4,c_npmi,-0.42464621662565694
20250921-205356,no_stopwords,HDP1,5,c_npmi,-0.4591838573737071
20250921-205356,no_stopwords,HDP1,6,c_npmi,-0.4540226412470563
20250921-205356,no_stopwords,HDP1,7,c_npmi,-0.4626018002410424
20250921-205356,no_stopwords,HDP1,8,c_npmi,-0.4593213429933651
20250921-205356,no_stopwords,HDP1,9,c_npmi,-0.456301570359325
20250921-205356,no_stopwords,HDP1,10,c_npmi,-0.443146029211575
20250921-205356,no_stopwords,HDP1,11,c_npmi,-0.4525831904900029
20250921-205356,no_stopwords,HDP1,12,c_npmi,-0.4369566838056445
20250921-205356,no_stopwords,HDP1,13,c_npmi,-0.43776230421424317
20250921-205356,no_stopwords,HDP1,14,c_npmi,-0.44747113957025125
20250921-205356,no_stopwords,HDP1,15,c_npmi,-0.4670784569559161
20250921-205356,no_stopwords,HDP1,16,c_npmi,-0.452035252665142
20250921-205356,no_stopwords,HDP1,17,c_npmi,-0.4645866221263187
20250921-205356,no_stopwords,HDP1,18,c_npmi,-0.4582818944465396
20250921-205356,no_stopwords,HDP1,19,c_npmi,-0.4725891022979456
20250921-205356,no_stopwords,HDP1,20,c_npmi,-0.47286994958169665
20250921-205356,no_stopwords,HDP1,21,c_npmi,-0.44852904026000034
20250921-205356,no_stopwords,HDP1,22,c_npmi,-0.4697535094128216
20250921-205356,no_stopwords,HDP1,23,c_npmi,-0.4587564701858484
20250921-205356,no_stopwords,HDP1,24,c_npmi,-0.41187368175594463
20250921-205356,no_stopwords,HDP1,0,c_uci,-13.15723142142727
20250921-205356,no_stopwords,HDP1,1,c_uci,-12.718880165909408
20250921-205356,no_stopwords,HDP1,2,c_uci,-12.675559317824307
20250921-205356,no_stopwords,HDP1,3,c_uci,-12.287560110186927
20250921-205356,no_stopwords,HDP1,4,c_uci,-11.954127909127749
20250921-205356,no_stopwords,HDP1,5,c_uci,-12.787864843444142
20250921-205356,no_stopwords,HDP1,6,c_uci,-12.763917574826179
20250921-205356,no_stopwords,HDP1,7,c_uci,-12.846568920502538
20250921-205356,no_stopwords,HDP1,8,c_uci,-12.864825551308506
20250921-205356,no_stopwords,HDP1,9,c_uci,-12.735058051265497
20250921-205356,no_stopwords,HDP1,10,c_uci,-12.311533093512457
20250921-205356,no_stopwords,HDP1,11,c_uci,-12.666588843397504
20250921-205356,no_stopwords,HDP1,12,c_uci,-12.290017775172373
20250921-205356,no_stopwords,HDP1,13,c_uci,-12.191648607186758
20250921-205356,no_stopwords,HDP1,14,c_uci,-12.498238137741
20250921-205356,no_stopwords,HDP1,15,c_uci,-13.113017410667377
20250921-205356,no_stopwords,HDP1,16,c_uci,-12.659082617667337
20250921-205356,no_stopwords,HDP1,17,c_uci,-12.976278301406728
20250921-205356,no_stopwords,HDP1,18,c_uci,-12.750926985087414
20250921-205356,no_stopwords,HDP1,19,c_uci,-13.177466085024037
20250921-205356,no_stopwords,HDP1,20,c_uci,-13.139710774471055
20250921-205356,no_stopwords,HDP1,21,c_uci,-12.640171157823605
20250921-205356,no_stopwords,HDP1,22,c_uci,-13.133788614921219
20250921-205356,no_stopwords,HDP1,23,c_uci,-12.863882271936463
20250921-205356,no_stopwords,HDP1,24,c_uci,-11.614006669350124
20250921-205356,no_stopwords,HDP2,0,c_v,0.76709465851831
20250921-205356,no_stopwords,HDP2,1,c_v,0.7853109320790868
20250921-205356,no_stopwords,HDP2,2,c_v,0.7128365438899334
20250921-205356,no_stopwords,HDP2,3,c_v,0.7147435558938675
20250921-205356,no_stopwords,HDP2,4,c_v,0.738153346878146
20250921-205356,no_stopwords,HDP2,5,c_v,0.7639233340826428
20250921-205356,no_stopwords,HDP2,6,c_v,0.6285011620409817
20250921-205356,no_stopwords,HDP2,7,c_v,0.6675558516829032
20250921-205356,no_stopwords,HDP2,8,c_v,0.7054869144180038
20250921-205356,no_stopwords,HDP2,9,c_v,0.762180286117437
20250921-205356,no_stopwords,HDP2,10,c_v,0.7314448454843423
20250921-205356,no_stopwords,HDP2,11,c_v,0.6810418955251815
20250921-205356,no_stopwords,HDP2,12,c_v,0.7753391875380597
20250921-205356,no_stopwords,HDP2,13,c_v,0.7550319415276007
20250921-205356,no_stopwords,HDP2,14,c_v,0.7306401925943246
20250921-205356,no_stopwords,HDP2,15,c_v,0.7456346641704343
20250921-205356,no_stopwords,HDP2,16,c_v,0.5989027743833762
20250921-205356,no_stopwords,HDP2,17,c_v,0.705094326461403
20250921-205356,no_stopwords,HDP2,18,c_v,0.7328362532481713
20250921-205356,no_stopwords,HDP2,19,c_v,0.7104616156491479
20250921-205356,no_stopwords,HDP2,20,c_v,0.6997747455734797
20250921-205356,no_stopwords,HDP2,21,c_v,0.7500928793341233
20250921-205356,no_stopwords,HDP2,22,c_v,0.6743442708814603
20250921-205356,no_stopwords,HDP2,23,c_v,0.7513138090900522
20250921-205356,no_stopwords,HDP2,24,c_v,0.6775536578599484
20250921-205356,no_stopwords,HDP2,25,c_v,0.702733368927548
20250921-205356,no_stopwords,HDP2,26,c_v,0.7641151576233413
20250921-205356,no_stopwords,HDP2,27,c_v,0.7349445789118058
20250921-205356,no_stopwords,HDP2,28,c_v,0.636219489379134
20250921-205356,no_stopwords,HDP2,29,c_v,0.653383829441749
20250921-205356,no_stopwords,HDP2,30,c_v,0.7225051760495724
20250921-205356,no_stopwords,HDP2,31,c_v,0.7360105390645365
20250921-205356,no_stopwords,HDP2,32,c_v,0.7674956460140798
20250921-205356,no_stopwords,HDP2,33,c_v,0.7815516613819313
20250921-205356,no_stopwords,HDP2,34,c_v,0.6486248658714173
20250921-205356,no_stopwords,HDP2,35,c_v,0.7536038634413409
20250921-205356,no_stopwords,HDP2,36,c_v,0.6444574296023877
20250921-205356,no_stopwords,HDP2,37,c_v,0.7427264104596003
20250921-205356,no_stopwords,HDP2,38,c_v,0.7186957072276831
20250921-205356,no_stopwords,HDP2,39,c_v,0.7693424141562051
20250921-205356,no_stopwords,HDP2,40,c_v,0.7397260206079748
20250921-205356,no_stopwords,HDP2,41,c_v,0.7992841653890965
20250921-205356,no_stopwords,HDP2,42,c_v,0.7528240244787548
20250921-205356,no_stopwords,HDP2,43,c_v,0.6876403990343161
20250921-205356,no_stopwords,HDP2,44,c_v,0.7980516020077587
20250921-205356,no_stopwords,HDP2,45,c_v,0.7666512487390043
20250921-205356,no_stopwords,HDP2,46,c_v,0.7296459959360567
20250921-205356,no_stopwords,HDP2,47,c_v,0.7239130662801798
20250921-205356,no_stopwords,HDP2,48,c_v,0.7102398442569046
20250921-205356,no_stopwords,HDP2,49,c_v,0.7493924278903684
20250921-205356,no_stopwords,HDP2,50,c_v,0.7553612336034694
20250921-205356,no_stopwords,HDP2,51,c_v,0.748094514718505
20250921-205356,no_stopwords,HDP2,52,c_v,0.7140413997558183
20250921-205356,no_stopwords,HDP2,53,c_v,0.6697310607885208
20250921-205356,no_stopwords,HDP2,54,c_v,0.6703557152409007
20250921-205356,no_stopwords,HDP2,55,c_v,0.7014537959398875
20250921-205356,no_stopwords,HDP2,56,c_v,0.7009251228713033
20250921-205356,no_stopwords,HDP2,57,c_v,0.7726732144777139
20250921-205356,no_stopwords,HDP2,58,c_v,0.712865156409723
20250921-205356,no_stopwords,HDP2,59,c_v,0.7299228495195391
20250921-205356,no_stopwords,HDP2,60,c_v,0.7525584079919808
20250921-205356,no_stopwords,HDP2,61,c_v,0.7568036945229568
20250921-205356,no_stopwords,HDP2,62,c_v,0.7611819029818837
20250921-205356,no_stopwords,HDP2,63,c_v,0.711554431367144
20250921-205356,no_stopwords,HDP2,64,c_v,0.7258011805833847
20250921-205356,no_stopwords,HDP2,65,c_v,0.7686768017732213
20250921-205356,no_stopwords,HDP2,66,c_v,0.7318595062742445
20250921-205356,no_stopwords,HDP2,67,c_v,0.709216112257476
20250921-205356,no_stopwords,HDP2,68,c_v,0.6683246233937075
20250921-205356,no_stopwords,HDP2,69,c_v,0.639134804793336
20250921-205356,no_stopwords,HDP2,70,c_v,0.7717840593897333
20250921-205356,no_stopwords,HDP2,71,c_v,0.6970441267509953
20250921-205356,no_stopwords,HDP2,72,c_v,0.7548081569329453
20250921-205356,no_stopwords,HDP2,73,c_v,0.6932845198544789
20250921-205356,no_stopwords,HDP2,74,c_v,0.6985528362813546
20250921-205356,no_stopwords,HDP2,75,c_v,0.7004103898482748
20250921-205356,no_stopwords,HDP2,76,c_v,0.7278169180163594
20250921-205356,no_stopwords,HDP2,77,c_v,0.7743349388452674
20250921-205356,no_stopwords,HDP2,78,c_v,0.7415477187180651
20250921-205356,no_stopwords,HDP2,79,c_v,0.7124006607350677
20250921-205356,no_stopwords,HDP2,80,c_v,0.7604576171867904
20250921-205356,no_stopwords,HDP2,81,c_v,0.7421520074936407
20250921-205356,no_stopwords,HDP2,82,c_v,0.7120435261983571
20250921-205356,no_stopwords,HDP2,83,c_v,0.7208295450464355
20250921-205356,no_stopwords,HDP2,84,c_v,0.7245389340206732
20250921-205356,no_stopwords,HDP2,85,c_v,0.7513099954600465
20250921-205356,no_stopwords,HDP2,86,c_v,0.7559604671156249
20250921-205356,no_stopwords,HDP2,87,c_v,0.7781367793417514
20250921-205356,no_stopwords,HDP2,88,c_v,0.7684224993980626
20250921-205356,no_stopwords,HDP2,89,c_v,0.7615384616687828
20250921-205356,no_stopwords,HDP2,90,c_v,0.7704731415636795
20250921-205356,no_stopwords,HDP2,91,c_v,0.7409549639659352
20250921-205356,no_stopwords,HDP2,92,c_v,0.6461481439095402
20250921-205356,no_stopwords,HDP2,93,c_v,0.6628704145807446
20250921-205356,no_stopwords,HDP2,94,c_v,0.7752850455357667
20250921-205356,no_stopwords,HDP2,95,c_v,0.7480418947968931
20250921-205356,no_stopwords,HDP2,96,c_v,0.7103544053212316
20250921-205356,no_stopwords,HDP2,97,c_v,0.7120982127702115
20250921-205356,no_stopwords,HDP2,98,c_v,0.6072547797053314
20250921-205356,no_stopwords,HDP2,99,c_v,0.7275614591645705
20250921-205356,no_stopwords,HDP2,0,u_mass,-20.14861910514376
20250921-205356,no_stopwords,HDP2,1,u_mass,-21.12576457132769
20250921-205356,no_stopwords,HDP2,2,u_mass,-19.93241143809022
20250921-205356,no_stopwords,HDP2,3,u_mass,-19.483276145271976
20250921-205356,no_stopwords,HDP2,4,u_mass,-19.63386177185107
20250921-205356,no_stopwords,HDP2,5,u_mass,-19.81008272227568
20250921-205356,no_stopwords,HDP2,6,u_mass,-15.289026255577022
20250921-205356,no_stopwords,HDP2,7,u_mass,-17.852071955005602
20250921-205356,no_stopwords,HDP2,8,u_mass,-18.726123065225064
20250921-205356,no_stopwords,HDP2,9,u_mass,-20.647867584412005
20250921-205356,no_stopwords,HDP2,10,u_mass,-20.13305903064995
20250921-205356,no_stopwords,HDP2,11,u_mass,-18.465939458165895
20250921-205356,no_stopwords,HDP2,12,u_mass,-20.711760419806087
20250921-205356,no_stopwords,HDP2,13,u_mass,-19.657436072347473
20250921-205356,no_stopwords,HDP2,14,u_mass,-19.62914624346702
20250921-205356,no_stopwords,HDP2,15,u_mass,-20.309654165615473
20250921-205356,no_stopwords,HDP2,16,u_mass,-15.818877571973449
20250921-205356,no_stopwords,HDP2,17,u_mass,-18.98097023865166
20250921-205356,no_stopwords,HDP2,18,u_mass,-19.664683516198973
20250921-205356,no_stopwords,HDP2,19,u_mass,-19.482345470199075
20250921-205356,no_stopwords,HDP2,20,u_mass,-19.58395541729646
20250921-205356,no_stopwords,HDP2,21,u_mass,-20.132583494391042
20250921-205356,no_stopwords,HDP2,22,u_mass,-17.776442198062146
20250921-205356,no_stopwords,HDP2,23,u_mass,-20.119084562346014
20250921-205356,no_stopwords,HDP2,24,u_mass,-17.49934266930993
20250921-205356,no_stopwords,HDP2,25,u_mass,-19.240372264053807
20250921-205356,no_stopwords,HDP2,26,u_mass,-20.311130581665143
20250921-205356,no_stopwords,HDP2,27,u_mass,-19.85644226364876
20250921-205356,no_stopwords,HDP2,28,u_mass,-16.216690559408775
20250921-205356,no_stopwords,HDP2,29,u_mass,-17.454047627821634
20250921-205356,no_stopwords,HDP2,30,u_mass,-19.027718568234153
20250921-205356,no_stopwords,HDP2,31,u_mass,-19.24269324499394
20250921-205356,no_stopwords,HDP2,32,u_mass,-20.254797072547156
20250921-205356,no_stopwords,HDP2,33,u_mass,-20.56561629579155
20250921-205356,no_stopwords,HDP2,34,u_mass,-17.22587729312676
20250921-205356,no_stopwords,HDP2,35,u_mass,-19.279118696704476
20250921-205356,no_stopwords,HDP2,36,u_mass,-16.71926766036488
20250921-205356,no_stopwords,HDP2,37,u_mass,-19.990048707580243
20250921-205356,no_stopwords,HDP2,38,u_mass,-18.13948940647361
20250921-205356,no_stopwords,HDP2,39,u_mass,-20.598883566794857
20250921-205356,no_stopwords,HDP2,40,u_mass,-19.683779794352795
20250921-205356,no_stopwords,HDP2,41,u_mass,-21.109679064475003
20250921-205356,no_stopwords,HDP2,42,u_mass,-20.068021559537332
20250921-205356,no_stopwords,HDP2,43,u_mass,-18.61532323411212
20250921-205356,no_stopwords,HDP2,44,u_mass,-20.95444003344998
20250921-205356,no_stopwords,HDP2,45,u_mass,-20.602129919346364
20250921-205356,no_stopwords,HDP2,46,u_mass,-19.9501791090627
20250921-205356,no_stopwords,HDP2,47,u_mass,-19.752929040494767
20250921-205356,no_stopwords,HDP2,48,u_mass,-18.56586075217555
20250921-205356,no_stopwords,HDP2,49,u_mass,-20.330649093979954
20250921-205356,no_stopwords,HDP2,50,u_mass,-20.26206420820462
20250921-205356,no_stopwords,HDP2,51,u_mass,-18.99636757130811
20250921-205356,no_stopwords,HDP2,52,u_mass,-19.244410920684388
20250921-205356,no_stopwords,HDP2,53,u_mass,-17.898539202437004
20250921-205356,no_stopwords,HDP2,54,u_mass,-17.50589614819664
20250921-205356,no_stopwords,HDP2,55,u_mass,-18.734170279999365
20250921-205356,no_stopwords,HDP2,56,u_mass,-18.4520381853777
20250921-205356,no_stopwords,HDP2,57,u_mass,-20.58544989297383
20250921-205356,no_stopwords,HDP2,58,u_mass,-19.27614996019516
20250921-205356,no_stopwords,HDP2,59,u_mass,-19.814505773820258
20250921-205356,no_stopwords,HDP2,60,u_mass,-20.415291381322053
20250921-205356,no_stopwords,HDP2,61,u_mass,-19.829297711772888
20250921-205356,no_stopwords,HDP2,62,u_mass,-20.447267229249828
20250921-205356,no_stopwords,HDP2,63,u_mass,-18.621042670996907
20250921-205356,no_stopwords,HDP2,64,u_mass,-19.534902115538337
20250921-205356,no_stopwords,HDP2,65,u_mass,-20.394637570263665
20250921-205356,no_stopwords,HDP2,66,u_mass,-19.732951181546532
20250921-205356,no_stopwords,HDP2,67,u_mass,-18.49092192589731
20250921-205356,no_stopwords,HDP2,68,u_mass,-18.011711647225198
20250921-205356,no_stopwords,HDP2,69,u_mass,-16.650211556419922
20250921-205356,no_stopwords,HDP2,70,u_mass,-20.835861228629167
20250921-205356,no_stopwords,HDP2,71,u_mass,-17.87756994883931
20250921-205356,no_stopwords,HDP2,72,u_mass,-20.497646060690816
20250921-205356,no_stopwords,HDP2,73,u_mass,-18.673532104590254
20250921-205356,no_stopwords,HDP2,74,u_mass,-18.09029668756382
20250921-205356,no_stopwords,HDP2,75,u_mass,-18.637422024468815
20250921-205356,no_stopwords,HDP2,76,u_mass,-19.235172719468444
20250921-205356,no_stopwords,HDP2,77,u_mass,-20.82064737259361
20250921-205356,no_stopwords,HDP2,78,u_mass,-18.8006405033823
20250921-205356,no_stopwords,HDP2,79,u_mass,-19.393872659190258
20250921-205356,no_stopwords,HDP2,80,u_mass,-20.568892028822685
20250921-205356,no_stopwords,HDP2,81,u_mass,-19.15141480259027
20250921-205356,no_stopwords,HDP2,82,u_mass,-19.35017125468155
20250921-205356,no_stopwords,HDP2,83,u_mass,-18.594404070243108
20250921-205356,no_stopwords,HDP2,84,u_mass,-19.21506303819927
20250921-205356,no_stopwords,HDP2,85,u_mass,-19.995181584129515
20250921-205356,no_stopwords,HDP2,86,u_mass,-20.186665528624292
20250921-205356,no_stopwords,HDP2,87,u_mass,-20.8299291876327
20250921-205356,no_stopwords,HDP2,88,u_mass,-20.503247785889425
20250921-205356,no_stopwords,HDP2,89,u_mass,-20.39990918804097
20250921-205356,no_stopwords,HDP2,90,u_mass,-20.74180523887034
20250921-205356,no_stopwords,HDP2,91,u_mass,-19.383313236152954
20250921-205356,no_stopwords,HDP2,92,u_mass,-17.595676842769098
20250921-205356,no_stopwords,HDP2,93,u_mass,-17.076560084804004
20250921-205356,no_stopwords,HDP2,94,u_mass,-20.63583747777336
20250921-205356,no_stopwords,HDP2,95,u_mass,-19.827241906221655
20250921-205356,no_stopwords,HDP2,96,u_mass,-18.112235414005532
20250921-205356,no_stopwords,HDP2,97,u_mass,-19.51509129705122
20250921-205356,no_stopwords,HDP2,98,u_mass,-14.851331805801745
20250921-205356,no_stopwords,HDP2,99,u_mass,-19.483869811130457
20250921-205356,no_stopwords,HDP2,0,c_npmi,-0.4414567422905448
20250921-205356,no_stopwords,HDP2,1,c_npmi,-0.46336909000425625
20250921-205356,no_stopwords,HDP2,2,c_npmi,-0.4637150478273237
20250921-205356,no_stopwords,HDP2,3,c_npmi,-0.44287629584137816
20250921-205356,no_stopwords,HDP2,4,c_npmi,-0.4523983368365635
20250921-205356,no_stopwords,HDP2,5,c_npmi,-0.46062580035226314
20250921-205356,no_stopwords,HDP2,6,c_npmi,-0.4142143419689813
20250921-205356,no_stopwords,HDP2,7,c_npmi,-0.4265046054398204
20250921-205356,no_stopwords,HDP2,8,c_npmi,-0.4462350927170314
20250921-205356,no_stopwords,HDP2,9,c_npmi,-0.44810897471480654
20250921-205356,no_stopwords,HDP2,10,c_npmi,-0.441755242997805
20250921-205356,no_stopwords,HDP2,11,c_npmi,-0.44369217241792375
20250921-205356,no_stopwords,HDP2,12,c_npmi,-0.46999222585304656
20250921-205356,no_stopwords,HDP2,13,c_npmi,-0.45312037221316526
20250921-205356,no_stopwords,HDP2,14,c_npmi,-0.4655096520623603
20250921-205356,no_stopwords,HDP2,15,c_npmi,-0.458468942714548
20250921-205356,no_stopwords,HDP2,16,c_npmi,-0.41730306474314544
20250921-205356,no_stopwords,HDP2,17,c_npmi,-0.4597872049792061
20250921-205356,no_stopwords,HDP2,18,c_npmi,-0.4619065697097522
20250921-205356,no_stopwords,HDP2,19,c_npmi,-0.447800718640013
20250921-205356,no_stopwords,HDP2,20,c_npmi,-0.4655093880670794
20250921-205356,no_stopwords,HDP2,21,c_npmi,-0.45830445198738323
20250921-205356,no_stopwords,HDP2,22,c_npmi,-0.4466209230005163
20250921-205356,no_stopwords,HDP2,23,c_npmi,-0.43766170511732594
20250921-205356,no_stopwords,HDP2,24,c_npmi,-0.43012477978773844
20250921-205356,no_stopwords,HDP2,25,c_npmi,-0.4550814477074276
20250921-205356,no_stopwords,HDP2,26,c_npmi,-0.4533794079119076
20250921-205356,no_stopwords,HDP2,27,c_npmi,-0.46722535166334017
20250921-205356,no_stopwords,HDP2,28,c_npmi,-0.4439838215550089
20250921-205356,no_stopwords,HDP2,29,c_npmi,-0.4759251538317573
20250921-205356,no_stopwords,HDP2,30,c_npmi,-0.46271667935562966
20250921-205356,no_stopwords,HDP2,31,c_npmi,-0.45933322992625303
20250921-205356,no_stopwords,HDP2,32,c_npmi,-0.46351782557330745
20250921-205356,no_stopwords,HDP2,33,c_npmi,-0.45082374061538777
20250921-205356,no_stopwords,HDP2,34,c_npmi,-0.45367926628802824
20250921-205356,no_stopwords,HDP2,35,c_npmi,-0.43246540726597027
20250921-205356,no_stopwords,HDP2,36,c_npmi,-0.4330461158579284
20250921-205356,no_stopwords,HDP2,37,c_npmi,-0.4756449454505517
20250921-205356,no_stopwords,HDP2,38,c_npmi,-0.45300616760340445
20250921-205356,no_stopwords,HDP2,39,c_npmi,-0.4644903814422569
20250921-205356,no_stopwords,HDP2,40,c_npmi,-0.4593899918043382
20250921-205356,no_stopwords,HDP2,41,c_npmi,-0.45030050286357354
20250921-205356,no_stopwords,HDP2,42,c_npmi,-0.4575914158868941
20250921-205356,no_stopwords,HDP2,43,c_npmi,-0.43958016403630173
20250921-205356,no_stopwords,HDP2,44,c_npmi,-0.46621216027723317
20250921-205356,no_stopwords,HDP2,45,c_npmi,-0.45442829804026236
20250921-205356,no_stopwords,HDP2,46,c_npmi,-0.4812241141363096
20250921-205356,no_stopwords,HDP2,47,c_npmi,-0.4655321892760391
